TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
T102Sub,2024-06-22,14:47:36.322,32.95092,-106.92158,4549.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-33,-55,125.59,2.463,127.792,8890.793,76%,1.095,4.104,14273,282,1144,281,1145,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:37.313,32.95091,-106.92159,4549.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-31,-40,127.08,2.495,129.262,11325.618,77%,1.095,4.102,14274,283,1144,282,1146,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:38.338,32.95091,-106.92158,4548.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-44,-49,126.42,2.723,128.658,2522.358,79%,1.095,4.104,14275,284,1144,283,1147,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:39.323,32.95092,-106.92158,4549.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-45,-58,125.75,2.014,127.867,2236.103,79%,1.095,4.102,14276,285,1144,284,1148,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:40.312,32.95092,-106.92158,4548.8,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-61,-59,124.91,2.823,127.199,352.055,79%,1.095,4.104,14277,286,1144,285,1149,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:41.483,32.95092,-106.92158,4549.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-38,-61,125.38,2.597,127.616,4991.504,79%,1.095,4.102,14278,287,1144,286,1150,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:43.374,32.95091,-106.92159,4548.2,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-48,-61,129.20,3.344,131.511,1626.583,73%,1.095,4.103,14279,288,1144,287,1150,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:44.332,32.95091,-106.92159,4547.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-40,-59,128.44,3.854,130.856,4061.593,75%,1.095,4.102,14280,289,1144,288,1151,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:45.322,32.95091,-106.92159,4548.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-41,-50,126.87,3.166,129.184,3575.655,77%,1.095,4.103,14281,290,1144,289,1152,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:46.312,32.95090,-106.92159,4548.3,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-36,-52,127.54,3.315,129.871,6392.131,77%,1.095,4.102,14282,291,1144,290,1153,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:47.332,32.95090,-106.92159,4548.8,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-43,-49,126.96,2.756,129.199,2842.330,78%,1.095,4.103,14283,292,1144,291,1154,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:48.324,32.95090,-106.92159,4549.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-45,-52,126.96,1.917,129.042,2257.669,79%,1.095,4.102,14284,293,1144,292,1155,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:49.315,32.95090,-106.92159,4548.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-42,-57,127.64,2.930,129.896,3206.149,79%,1.095,4.103,14285,294,1144,293,1156,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:50.333,32.95090,-106.92159,4548.8,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-50,-53,128.78,2.827,130.997,1287.781,79%,1.095,4.101,14286,295,1144,294,1157,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:51.322,32.95090,-106.92159,4548.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-43,-60,129.58,3.554,131.917,2900.881,79%,1.095,4.103,14287,296,1144,295,1158,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:52.313,32.95090,-106.92160,4548.2,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-50,-53,131.25,3.392,133.534,1312.538,81%,1.095,4.102,14288,297,1144,296,1159,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:54.354,32.95090,-106.92162,4547.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-51,-53,136.81,4.174,139.135,1219.282,75%,1.095,4.103,14289,298,1144,297,1159,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:55.314,32.95090,-106.92163,4546.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-52,-62,141.03,5.176,143.473,1120.247,75%,1.095,4.085,14290,299,1144,298,1160,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:56.336,32.95090,-106.92164,4546.8,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-43,-60,143.57,4.743,145.890,3214.096,77%,1.095,4.104,14291,300,1144,299,1161,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:57.322,32.95089,-106.92164,4548.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-40,-54,143.78,3.181,145.824,4546.567,80%,1.095,4.102,14292,301,1144,300,1162,T102Boot,32.95071,-106.92170,4559.1,3,3.623,-79,21.2
T102Sub,2024-06-22,14:47:58.524,32.95089,-106.92165,4548.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-41,-50,145.61,3.020,147.605,4103.764,81%,1.095,4.103,14293,302,33914,301,1163,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:47:59.338,32.95087,-106.92165,4548.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-35,-50,146.01,2.843,147.974,8210.813,79%,1.095,4.102,14293,303,1146,302,1163,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:00.322,32.95086,-106.92165,4548.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-38,-47,145.93,3.002,147.918,5809.483,79%,1.095,4.102,14294,304,1146,303,1164,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:01.312,32.95085,-106.92165,4548.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-40,-51,146.28,3.218,148.302,4625.812,79%,1.095,4.103,14295,305,1146,304,1165,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:02.333,32.95084,-106.92164,4548.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-38,-51,145.99,2.911,147.960,5811.780,79%,1.095,4.102,14296,306,1146,305,1166,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:03.322,32.95084,-106.92165,4547.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-42,-48,146.76,3.723,148.861,3686.526,80%,1.095,4.103,14297,307,1146,306,1167,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:05.365,32.95084,-106.92165,4547.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-48,-48,148.70,4.228,150.860,1872.077,74%,1.095,4.102,14298,308,1146,307,1167,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:06.325,32.95082,-106.92165,4546.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-48,-63,148.90,4.986,151.182,1874.540,74%,1.095,4.102,14299,309,1146,308,1168,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:07.343,32.95081,-106.92165,4547.5,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-50,-51,148.36,4.042,150.488,1483.589,76%,1.095,4.104,14300,310,1146,309,1169,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:08.333,32.95080,-106.92165,4548.2,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-43,-58,149.53,3.421,151.539,3347.533,78%,1.095,4.102,14301,311,1146,310,1170,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:09.323,32.95078,-106.92165,4547.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-43,-57,151.25,3.707,153.282,3386.018,79%,1.095,4.104,14302,312,1146,311,1171,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:10.313,32.95078,-106.92165,4547.5,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-40,-54,154.35,4.035,156.401,4881.122,80%,1.095,4.101,14303,313,1146,312,1172,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:11.335,32.95078,-106.92166,4547.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-42,-49,155.50,4.007,157.529,3906.050,80%,1.095,4.103,14304,314,1146,313,1173,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:12.325,32.95079,-106.92166,4548.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-44,-51,154.18,2.999,156.069,3076.384,80%,1.095,4.102,14305,315,1146,314,1174,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:13.313,32.95079,-106.92166,4548.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-48,-54,154.43,3.164,156.339,1944.176,80%,1.095,4.103,14306,316,1146,315,1175,T102Boot,32.95072,-106.92169,4606.7,3,3.623,-86,21.2
T102Sub,2024-06-22,14:48:14.544,32.95078,-106.92165,4548.3,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-61,-76,153.62,3.260,155.556,432.972,80%,1.095,4.101,14307,317,33916,316,1176,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:16.343,32.95076,-106.92166,4549.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-69,-76,157.53,2.573,159.306,176.746,74%,1.095,4.102,14307,318,1148,317,1176,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:17.333,32.95076,-106.92167,4548.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-70,-71,160.91,3.604,162.805,160.908,75%,1.095,4.104,14308,319,1148,318,1177,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:18.324,32.95075,-106.92168,4549.2,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-69,-77,163.86,2.359,165.538,183.849,77%,1.095,4.102,14309,320,1148,319,1178,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:19.345,32.95075,-106.92169,4550.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-74,-79,168.03,1.466,169.553,106.022,79%,1.095,4.104,14310,321,1148,320,1179,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:20.333,32.95074,-106.92169,4549.8,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-70,-84,169.78,1.811,171.334,169.784,79%,1.095,4.101,14311,322,1148,321,1180,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:21.323,32.95073,-106.92169,4549.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-59,-76,170.75,2.497,172.384,605.843,80%,1.095,4.107,14312,323,1148,322,1181,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:22.313,32.95073,-106.92169,4550.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-62,-71,169.96,1.229,171.430,426.919,81%,1.095,4.101,14313,324,1148,323,1182,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:23.333,32.95073,-106.92168,4549.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-64,-68,169.56,2.136,171.157,338.320,81%,1.095,4.103,14314,325,1148,324,1183,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:24.324,32.95073,-106.92169,4549.2,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-51,-72,169.43,2.353,171.060,1510.076,83%,1.095,4.101,14315,326,1148,325,1184,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:25.315,32.95074,-106.92169,4548.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-62,-64,168.87,2.942,170.585,424.183,83%,1.095,4.103,14316,327,1148,326,1185,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:27.384,32.95075,-106.92168,4547.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-55,-71,165.91,3.685,167.763,932.977,80%,1.095,4.102,14317,328,1148,327,1186,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:28.313,32.95076,-106.92168,4547.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-61,-70,164.65,4.028,166.564,464.034,80%,1.095,4.102,14318,329,1148,328,1187,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:29.333,32.95077,-106.92168,4547.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-49,-68,162.04,4.557,164.075,1818.163,82%,1.095,4.103,14319,330,1148,329,1188,T102Boot,32.95076,-106.92167,4579.8,3,3.623,-83,21.2
T102Sub,2024-06-22,14:48:30.533,32.95077,-106.92168,4545.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-44,-60,161.38,5.894,163.640,3220.046,84%,1.095,4.101,14320,331,33918,330,1189,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:31.313,32.95077,-106.92168,4545.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-45,-60,160.45,6.435,162.809,2853.238,81%,1.095,4.102,14320,332,1150,331,1189,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:32.364,32.95078,-106.92168,4545.3,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-46,-58,159.31,6.304,161.660,2524.829,82%,1.095,4.104,14321,333,1150,332,1190,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:33.323,32.95078,-106.92167,4545.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-46,-59,159.28,6.010,161.582,2524.385,83%,1.095,4.103,14322,334,1150,333,1191,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:34.315,32.95078,-106.92167,4545.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-46,-57,159.28,6.010,161.582,2524.385,83%,1.095,4.098,14323,335,1150,334,1192,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:35.336,32.95078,-106.92167,4545.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-49,-58,159.28,6.010,161.582,1787.128,83%,1.095,4.103,14324,336,1150,335,1193,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:36.324,32.95079,-106.92167,4546.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-58,-63,158.67,5.615,160.921,631.695,83%,1.095,4.102,14325,337,1150,336,1194,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:38.363,32.95079,-106.92168,4545.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-60,-70,159.87,6.206,162.200,505.556,77%,1.095,4.103,14327,338,1150,337,1195,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:39.323,32.95080,-106.92168,4545.5,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-64,-68,160.99,6.131,163.287,321.210,77%,1.095,4.102,14328,339,1150,338,1196,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:40.313,32.95080,-106.92168,4544.5,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-71,-76,161.52,7.112,163.975,143.951,79%,1.095,4.102,14329,340,1150,339,1197,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:41.335,32.95081,-106.92168,4544.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-76,-83,161.14,7.024,163.586,80.759,81%,1.095,4.102,14330,341,1150,340,1198,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:42.326,32.95082,-106.92168,4544.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-68,-93,160.86,6.935,163.302,202.515,81%,1.095,4.103,14331,342,1150,341,1199,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:43.313,32.95082,-106.92168,4544.6,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-55,-76,160.92,6.940,163.363,904.944,82%,1.095,4.101,14332,343,1150,342,1200,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:44.333,32.95082,-106.92168,4544.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-49,-66,159.17,7.540,161.738,1785.889,83%,1.095,4.103,14333,344,1150,343,1201,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:45.324,32.95080,-106.92168,4543.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-47,-60,159.51,8.474,162.243,2253.131,83%,1.095,4.102,14334,345,1150,344,1202,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:46.343,32.95079,-106.92168,4542.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-58,-60,158.78,9.572,161.731,632.116,83%,1.095,4.102,14335,346,1150,345,1203,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:47.363,32.95078,-106.92168,4542.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-58,-75,159.48,8.649,162.242,634.884,83%,1.095,4.102,14336,347,1150,346,1204,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:49.133,32.95076,-106.92166,4542.8,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-66,-63,158.22,8.826,161.039,250.760,81%,1.095,4.104,14337,348,1150,347,1205,T102Boot,32.95076,-106.92164,4567.1,3,3.623,-77,21.2
T102Sub,2024-06-22,14:48:50.514,32.95077,-106.92167,4543.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-59,-63,158.64,8.451,161.383,562.872,78%,1.095,4.102,14339,349,33920,348,1205,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:51.324,32.95077,-106.92167,4543.5,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-53,-63,160.45,8.087,163.097,1135.891,77%,1.095,4.103,14339,350,1152,349,1205,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:52.313,32.95077,-106.92168,4543.2,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-53,-65,161.59,8.351,164.268,1143.979,77%,1.095,4.102,14340,351,1152,350,1206,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:53.363,32.95078,-106.92169,4543.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-55,-64,164.99,7.683,167.500,927.834,77%,1.095,4.103,14341,352,1152,351,1207,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:54.324,32.95079,-106.92170,4543.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-64,-67,165.83,8.563,168.478,330.878,78%,1.095,4.101,14342,353,1152,352,1208,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:55.343,32.95079,-106.92170,4543.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-70,-79,165.66,8.163,168.240,165.661,79%,1.095,4.104,14343,354,1152,353,1209,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:56.334,32.95080,-106.92170,4544.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-68,-82,165.47,7.547,167.946,208.316,81%,1.095,4.101,14344,355,1152,354,1210,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:57.325,32.95080,-106.92171,4544.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-63,-81,167.13,7.435,169.566,374.166,81%,1.095,4.103,14345,356,1152,355,1211,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:48:58.316,32.95080,-106.92170,4543.3,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-65,-74,166.64,8.317,169.231,296.334,81%,1.095,4.102,14346,357,1152,356,1212,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:01.315,32.95081,-106.92170,4544.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-61,-75,164.83,7.620,167.330,464.561,72%,1.095,4.089,14349,359,1152,357,1213,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:02.336,32.95081,-106.92170,4544.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-68,-71,164.83,7.620,167.330,207.512,74%,1.095,4.103,14350,360,1152,358,1214,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:03.353,32.95081,-106.92169,4544.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-60,-68,163.92,7.579,166.422,518.354,76%,1.095,4.101,14351,361,1152,359,1215,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:04.315,32.95081,-106.92169,4544.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-52,-65,162.27,7.186,164.735,1288.992,76%,1.095,4.102,14352,362,1152,360,1216,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:05.335,32.95080,-106.92168,4545.0,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-49,-64,162.30,6.587,164.663,1821.088,77%,1.095,4.101,14353,363,1152,361,1217,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:06.325,32.95078,-106.92168,4545.4,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-64,-61,163.41,6.151,165.680,326.045,78%,1.095,4.103,14354,364,1152,362,1218,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:07.345,32.95078,-106.92168,4544.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-54,-70,163.16,6.836,165.551,1029.492,78%,1.095,4.101,14355,365,1152,363,1219,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:08.334,32.95077,-106.92168,4544.9,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-43,-65,161.82,6.632,164.197,3622.801,78%,1.095,4.103,14356,366,1152,364,1220,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:09.326,32.95078,-106.92167,4544.1,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-52,-59,158.69,7.486,161.257,1260.509,78%,1.095,4.102,14357,367,1152,365,1221,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:12.324,32.95075,-106.92165,4544.3,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-64,-64,155.89,7.257,158.459,311.034,69%,1.095,4.089,14359,369,1152,366,1222,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
T102Sub,2024-06-22,14:49:13.314,32.95074,-106.92165,4543.7,32.95089,-106.92117,4572.8,3,12,-115,-126,0x03,20,3,13,3,-63,-79,156.42,7.879,159.096,350.179,71%,1.095,4.102,14360,370,1152,367,1223,T102Boot,32.95070,-106.92169,4554.6,3,3.623,-78,21.2
